title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Spy x Family",tv,"Action, Animation, Comedy",2022,tt13706018,8.3,46169,"JP, US"
Infuruensu,tv,Drama,2021,tt14285978,7.5,87,JP
"The Greatest Demon Lord Is Reborn as a Typical Nobody",tv,"Action, Adventure, Animation",2022,tt15447890,6.2,1678,JP
"Unsellable Houses",tv,Reality-TV,2019,tt12007528,6.6,512,US
"The Legend of Heroes: Trails of Cold Steel - Northern War",tv,"Action, Adventure, Animation",2023,tt14206996,5.9,110,JP
"Say Hello to Black Jack",tv,Drama,2003,tt2377356,4.6,23,JP
,tv,"Drama, Mystery",2020,,,,JP
,tv,Drama,2021,,,,JP
Smother,tv,"Crime, Drama, Mystery",2021,tt11719808,6.6,2337,JP
"Irina: The Vampire Cosmonaut",tv,"Animation, Drama, Fantasy",2021,tt14264160,6.6,422,JP
Mieruko-chan,tv,"Animation, Comedy, Fantasy",2021,tt14271890,7.1,2806,JP
"Scarlet Nexus",tv,"Action, Animation, Sci-Fi",2021,tt14271876,5.7,267,JP
"Sushi Sumo",tv,Animation,2021,tt14821326,,,JP
"Rock Solid Builds",tv,Reality-TV,2021,tt14494456,8.7,100,US
,tv,"Comedy, Drama",2021,,,,JP
"Koala Man",tv,"Action, Adventure, Animation",2023,tt14307470,6.7,2168,US
Risky,tv,Romance,2021,tt14324022,7,30,JP
"Takt Op. Destiny",tv,"Action, Adventure, Animation",2021,tt14935960,6.8,2241,JP
"Battle Spirits: Shounen Gekiha Dan",tv,"Action, Adventure, Animation",2009,tt27028526,5.2,13,JP
,tv,Drama,2021,,,,JP
"Towako Omameda and Her Three Ex-husbands",tv,Comedy,2021,tt15061408,7.7,493,JP
,tv,"Comedy, Drama",2021,,,,JP
"Life's Punchline",tv,"Comedy, Drama",2021,tt15073094,7.8,575,JP
"Muteking the Dancing Hero",tv,"Animation, Comedy, Musical",2021,tt14338604,5.6,12,JP
"The Case Study of Vanitas",tv,"Animation, Fantasy, Horror",2021,tt14641098,7.6,3006,US
"Santa Evita",tv,"Biography, Drama",2022,tt11563256,6.8,1047,US
"The Dropout",tv,"Biography, Drama",2022,tt10166622,7.5,38712,US
"Your Garden Made Perfect",tv,Reality-TV,2021,tt13873390,7.4,80,US
Pride,tv,"Documentary, History",2021,tt8682114,7.3,554,US
"CSI: Vegas",tv,"Crime, Drama, Mystery",2021,tt12887536,7.4,10436,JP
"Tiny House Hunters",tv,Reality-TV,2014,tt4799404,6.4,250,US
"Liar Liar",tv,"Animation, Comedy, Drama",2023,tt28100910,5.8,468,JP
,tv,Drama,2021,,,,JP
,tv,Drama,2021,,,,JP
,tv,"Action & Adventure",2021,,,,JP
"Janet Jackson.",tv,"Biography, Documentary",2022,tt14171256,7.7,1489,US
,tv,"Reality, Documentary",2018,,,,US
"Fuuto PI",tv,"Action, Adventure, Animation",2022,tt14377292,6.8,272,JP
"Obey Me!",tv,"Animation, Comedy, Fantasy",2021,tt15077804,6.4,119,JP
"On the Banks of the River",tv,Drama,2021,tt14376890,,,JP
,tv,,2021,,,,JP
,tv,Drama,2021,,,,JP
"Girl Gun Lady",tv,Action,2021,tt14405166,7.2,68,JP
"Sorokatsu joshi no susume",tv,Romance,2021,tt14180772,7.2,33,JP
,tv,Comedy,2021,,,,JP
"Dance Dance Danseur",tv,"Animation, Comedy, Drama",2022,tt15391190,7.6,295,JP
"Saikô no obahan Nakajima Haruko",tv,Drama,2021,tt14433820,6.5,8,JP
Nemesis,tv,"Comedy, Crime, Mystery",2021,tt14444722,6.2,46,JP
"So I Married My Anti-Fan",tv,"Comedy, Music, Romance",2021,tt14518610,7.2,2404,US
"Greta Thunberg: A Year to Change the World",tv,Documentary,2021,tt11891770,5.4,645,US
,tv,Drama,2020,,,,JP
"My Dress-Up Darling",tv,"Animation, Comedy, Romance",2022,tt15765670,8,16935,JP
,tv,"Drama, Crime",2021,,,,JP
"The Great Jahy Will Not Be Defeated!",tv,"Animation, Comedy, Fantasy",2021,tt14470072,6.7,531,JP
,tv,Reality,2021,,,,US
,tv,Drama,2021,,,,JP
,tv,Drama,2021,,,,JP
,tv,"Drama, Mystery",2021,,,,JP
"Jimoto ni kaerenai wake-ari danshi no 14 no jijô",tv,Drama,2021,tt14478362,,,JP
,tv,"Mystery, Drama, Family",2021,,,,JP
"Skeleton Knight in Another World",tv,"Action, Adventure, Animation",2022,tt14476236,7,2123,JP
"Link Click",tv,"Animation, Crime, Drama",2021,tt14976292,8.5,4813,JP
,tv,"Mystery, Comedy",2021,,,,JP
,tv,Drama,2021,,,,JP
"Mukô no hate",tv,Drama,2021,tt14650246,7,9,JP
,tv,Drama,2019,,,,JP
,tv,Comedy,,,,,JP
,tv,"Drama, Comedy, Documentary",2021,,,,JP
,tv,"Comedy, Drama",2021,,,,JP
,tv,Drama,2021,,,,JP
"Deaimon: Recipe for Happiness",tv,"Animation, Comedy, Drama",2022,tt14489130,7.1,302,JP
A3,tv,Drama,2021,tt11418444,8.6,12,US
Anna,tv,"Adventure, Drama, Horror",2021,tt11199132,7,1025,JP
,tv,Drama,2021,,,,JP
"How I Met Your Father",tv,"Comedy, Drama",2022,tt14500082,5.7,27299,US
"Akahana no sensei",tv,Drama,2009,tt1491639,6.7,11,JP
"NCIS: Hawai'i",tv,"Action, Adventure, Crime",2021,tt14218674,6.8,10540,JP
HouseBroken,tv,"Animation, Comedy",2021,tt9610166,6.4,2176,US
"The Dawn of the Witch",tv,"Action, Adventure, Animation",2022,tt15766292,5.8,447,JP
"Sonny Boy",tv,"Animation, Drama, Mystery",2021,tt14642342,7.6,2271,"JP, US"
,tv,"Drama, Family, Sci-Fi & Fantasy",2021,,,,JP
"Shefu wa meitantei",tv,Crime,2021,tt14180740,6.7,71,JP
,tv,Drama,1994,,,,JP
"180 Byou de Kimi no Mimi wo Shiawase ni Dekiru ka?",tv,"Animation, Comedy",2021,tt15128000,4.9,60,JP
"The King of TV",tv,"Biography, Drama",2022,tt15451730,7.5,609,US
,tv,,2020,,,,JP
,tv,Drama,1982,,,,JP
"Gekijouban Yowamushi pedaru",tv,"Animation, Comedy, Romance",2015,tt4982154,6.7,161,JP
"Pro Golfer Hana",tv,Drama,2010,tt1685411,,,JP
,tv,Drama,2010,,,,JP
"The Cleaning Lady",tv,"Crime, Drama, Thriller",2022,tt11188682,7,11328,US
"Crime Scene Kitchen",tv,Reality-TV,2021,tt14409846,7.6,767,US
"Himawari Miyazaki rejendo",tv,Drama,2020,tt19433134,,,JP
,tv,"Action & Adventure, Animation, Comedy, Kids",2010,,,,JP
,tv,Crime,2018,,,,JP
,tv,,,,,,US
Blippi,tv,Family,2014,tt6594882,5.9,662,US
"Abbott Elementary",tv,Comedy,2021,tt14218830,8.2,40189,US
,tv,"Action & Adventure, Sci-Fi & Fantasy, Animation",1994,,,,JP
"The Titans That Built America",tv,"Documentary, Drama",2021,tt14357532,8.1,382,US
,tv,"Animation, Sci-Fi & Fantasy, Action & Adventure",2013,,,,JP
"Chopped Next Gen",tv,Reality-TV,2021,tt14263256,4.5,51,US
,tv,Drama,2021,,,,JP
"9/11: One Day in America",tv,"Documentary, History",2021,tt14734548,9.3,4972,US
Aoashi,tv,"Animation, Comedy, Drama",2022,tt15792808,8.1,3410,JP
"Rookie Cops",tv,"Drama, Romance",2022,tt17473062,7.4,1311,US
Moving,tv,"Action, Adventure, Fantasy",2023,tt24640580,8.4,12555,US
"How to Be a Carioca",tv,Comedy,2023,tt2401193,7.8,190,US
Dinosaur,tv,Comedy,2024,tt31064044,7.3,710,US
Vanda,tv,"Crime, Drama",2022,tt15316232,7.2,135,US
"Welcome to Wrexham",tv,"Documentary, Reality-TV, Sport",2022,tt14674086,8.3,22437,US
"Police in a Pod",tv,"Comedy, Crime, Drama",2021,tt15445538,7.3,278,JP
"Boku no satsui ga koi wo shita",tv,Comedy,2021,tt15157382,6.6,36,JP
"The Choe Show",tv,Talk-Show,2021,tt14535092,8.4,578,US
"Ringo: Glory and Death",tv,"Biography, Drama, Sport",2023,tt15657662,6.8,328,US
"Solo Leveling",tv,"Action, Adventure, Animation",2024,tt21209876,8.3,36576,JP
"Sasaki and Miyano",tv,"Animation, Comedy, Drama",2022,tt14980764,7.8,2057,JP
4400,tv,"Drama, Sci-Fi",2021,tt9319770,3.9,5221,JP
,tv,,2021,,,,US
"Uncle from Another World",tv,"Adventure, Animation, Comedy",2022,tt15219320,7.3,2817,JP
Rurangi,tv,Drama,2020,tt11177950,7,256,US
"McCartney 3,2,1",tv,"Biography, Documentary, Music",2021,tt13679628,8.7,3717,US
"Terapia Alternativa",tv,"Comedy, Drama",2021,tt15350022,6.4,403,US
"Class of '09",tv,"Crime, Drama, Thriller",2023,tt14903834,6.6,6981,US
,tv,"Crime, Drama, Family",2009,,,,JP
"Monster Fish",tv,Documentary,2009,tt2017931,6.8,210,JP
"Pikwik Pack",tv,Animation,2020,tt13315378,8.4,76,US
"Under the Banner of Heaven",tv,"Crime, Drama, Mystery",2022,tt1998372,7.5,37707,US
"Itaike ni koishite",tv,"Comedy, Romance",2021,tt14966548,,,JP
,tv,"Comedy, Drama",2021,,,,JP
,tv,"Drama, Family",2021,,,,JP
,tv,Drama,2017,,,,JP
"The One in Charge",tv,"Comedy, Drama, Mystery",2022,tt14362262,8.1,5766,US
Planners,tv,"Comedy, Drama",2023,tt15657520,5.6,159,US
"Biography: KISStory",tv,"Documentary, Music",2021,tt14547008,7.6,466,US
"Pancho Villa: The Centaur of the North",tv,"Action, Adventure, Biography",2023,tt15657464,7.3,367,US
"Promise Cinderella",tv,"Family, Romance",2021,tt15433164,6.7,75,JP
,tv,,2016,,,,JP
,tv,"Drama, Crime, Mystery",2021,,,,JP
"Cooking for My Imaginary Girlfriends",tv,Fantasy,2021,tt15024130,7,8,JP
Rebecca,tv,"Crime, Drama",2021,tt14081208,6.4,181,US
"Nine Films About Technology",tv,Comedy,2021,tt14215506,7.3,247,US
"Blue Birthday",tv,"Fantasy, Romance, Thriller",2021,tt14927114,7.4,598,US
"Ippon Again!",tv,"Action, Animation, Drama",2023,tt25816576,7,67,JP
"La Brea",tv,"Drama, Mystery, Sci-Fi",2021,tt11640018,5.8,19009,JP
Pikaia!,tv,"Adventure, Animation, Family",2015,tt5076704,,,JP
,tv,Drama,2021,,,,JP
"Dark Side of the '90s",tv,"Biography, Documentary, History",2021,tt13885280,7.3,878,US
"The Untold Story",tv,Documentary,2019,tt10202960,7.5,31,US
,tv,"Comedy, Sci-Fi & Fantasy",2021,,,,JP
Enjiya,tv,Drama,2021,tt15359596,7.3,27,JP
"Parallel World Pharmacy",tv,"Animation, Comedy, Drama",2022,tt18574004,7.1,1364,JP
,tv,,2014,,,,US
"Great Chocolate Showdown",tv,Reality-TV,2020,tt11399730,7.2,86,US
"Next Level Chef",tv,Reality-TV,2022,tt14669850,6.9,1541,US
"Dirty Rotten Cleaners",tv,Reality-TV,2021,tt15066742,5.4,105,US
"Waccha PriMagi!",tv,"Animation, Fantasy, Music",2021,tt14924976,5.6,10,JP
,tv,,2019,,,,JP
,tv,"Animation, Action & Adventure, Sci-Fi & Fantasy",2022,,,,JP
"Aharen-san wa Hakarenai",tv,"Animation, Comedy, Romance",2022,tt16341212,7,1369,JP
"Police in a Pod",tv,"Animation, Comedy, Crime",2022,tt15715750,6.8,216,JP
"Naked and Afraid of Love",tv,"Reality-TV, Romance",2021,tt14690094,3.7,532,US
"The D'Amelio Show",tv,"Documentary, Reality-TV",2021,tt13890060,2.8,1853,US
,tv,,2012,,,,JP
Johnson,tv,"Comedy, Drama",2021,tt13604988,6.8,454,US
"My Master Has No Tail",tv,"Animation, Comedy, Fantasy",2022,tt21345930,5.9,83,JP
"Welcome to Chippendales",tv,"Biography, Drama",2022,tt14675860,7.3,8360,US
,tv,"Mystery, Drama",2021,,,,JP
"Baker's Dozen",tv,"Game-Show, Reality-TV",2021,tt14778806,7.4,91,US
,tv,"Animation, Action & Adventure",1981,,,,JP
"Hanabi-chan wa Okure-gachi",tv,Animation,2022,tt16270300,4.6,12,JP
"Kokoro no Fufufu",tv,"Drama, Mystery",2021,tt14664354,,,JP
"Tatami Time Machine Blues",tv,"Animation, Comedy, Drama",2022,tt15684222,7.5,611,US
"Ganbare Douki-chan",tv,"Animation, Comedy, Romance",2021,tt15379212,6.1,398,JP
"Invisible Monsters: Serial Killers in America",tv,"Crime, Documentary",2021,tt14923638,7.2,318,US
"The Wrong Way to Use Healing Magic",tv,"Action, Animation, Comedy",2024,tt15237152,7.3,2120,JP
"History's Greatest Escapes with Morgan Freeman",tv,Crime,2021,tt13329976,7.3,478,US
"Arctic Ascent with Alex Honnold",tv,"Adventure, Documentary",2024,tt15258106,7.7,777,US
"I Survived a Serial Killer",tv,"Crime, Documentary",2021,tt18573358,7.4,119,US
"Grappler Baki wa BL dewa naika to kangae tsuzuketa otome no kiroku",tv,Drama,2021,tt15271046,6.6,8,JP
,tv,Crime,2021,,,,JP
"Wedding Season",tv,"Action, Adventure, Comedy",2022,tt15114768,6.5,2115,US
"Dexter: New Blood",tv,"Crime, Drama, Mystery",2021,tt14164730,8,112216,JP
Superstar,tv,Documentary,2021,tt15250058,7.8,93,US
,tv,Animation,2021,,,,JP
"My Sordid Affair",tv,Crime,2017,tt7389694,6.4,66,US
"Heroines Run the Show",tv,"Animation, Drama, Music",2022,tt19801014,6.7,151,JP
"Murder on the Internet",tv,"Crime, Documentary",2017,tt6821622,6.5,59,US
Ridley,tv,"Crime, Drama, Mystery",2022,tt14772170,6.9,4415,JP
"Campus Nightmares",tv,"Crime, Documentary",2014,tt3920548,6.1,14,US
,tv,"Action & Adventure, Animation, Comedy, Kids, Sci-Fi & Fantasy",2008,,,,JP
,tv,"Action & Adventure, Animation, Comedy, Kids",2015,,,,JP
,tv,"Action & Adventure, Animation, Comedy, Kids, Drama, Sci-Fi & Fantasy",2016,,,,JP
"Becoming Karl Lagerfeld",tv,"Biography, Drama, History",2024,tt27052740,7.2,2591,US
"The Croods: Family Tree",tv,"Adventure, Animation, Comedy",2021,tt15341442,6.8,3610,US
,tv,,2013,,,,JP
"Masked Reunion",tv,Mystery,2019,tt11853730,6.1,8,JP
Fujiko,tv,"Mystery, Thriller",2015,tt5093964,8.5,26,JP
"Under Ninja",tv,"Action, Animation, Comedy",2023,tt15378218,6.5,359,JP
"Mai otome zwei",tv,"Animation, Comedy, Fantasy",2006,tt1192876,7,79,JP
"Tôkyô seimenjo",tv,Drama,2021,tt15446006,6.3,19,JP
"The Yakuza's Guide to Babysitting",tv,"Animation, Comedy, Crime",2022,tt21230432,7.4,840,JP
"Magical Destroyers",tv,"Action, Adventure, Animation",2023,tt14648592,5.4,188,JP
,tv,"Drama, Comedy",2021,,,,JP
"Black Sands",tv,"Crime, Drama, Thriller",2021,tt13058110,6.6,877,JP
"Black Rock Shooter: Dawn Fall",tv,"Action, Animation, Drama",2022,tt15582422,5.6,331,US
"Neighborhood Wars",tv,Reality-TV,2021,tt16022020,6.9,139,US
"Death and Other Details",tv,"Crime, Drama, Mystery",2024,tt15439048,6.7,14656,US
,tv,Drama,2021,,,,JP
Hit-Monkey,tv,"Action, Adventure, Animation",2021,tt9811316,7.8,10157,US
,tv,,2021,,,,JP
,tv,"Mystery, Crime",2021,,,,JP
,tv,,2021,,,,JP
"A Murder at the End of the World",tv,"Drama, Mystery, Thriller",2023,tt15227418,7.1,28534,US
,tv,"Drama, Crime",2021,,,,JP
,tv,,2018,,,,JP
,tv,"Drama, Comedy",2022,,,,US
,tv,Documentary,2019,,,,US
"Reincarnated as a Sword",tv,"Action, Adventure, Animation",2022,tt15483602,7.3,1588,"JP, US"
"Classroom for Heroes",tv,"Action, Animation, Fantasy",2023,tt28254942,5.5,501,JP
"Wild Crime",tv,"Crime, Documentary, Mystery",2021,tt15489004,7.3,1319,US
"Solomon's Perjury",tv,"Mystery, Thriller",2021,tt15560012,6.3,22,JP
Ragdoll,tv,"Crime, Drama, Mystery",2021,tt14129418,5.8,2504,JP
"The Curse of Von Dutch: A Brand to Die For",tv,"Biography, Crime, Documentary",2021,tt14489404,6.6,831,US
Mike,tv,"Biography, Drama, Sport",2022,tt14181914,6.9,5148,US
"Tribe Nine",tv,"Action, Adventure, Animation",2022,tt15529750,5,181,JP
"Soredemo ai wo chikaimasuka?",tv,Drama,2021,tt15540524,,,JP
,tv,Drama,2021,,,,US
"Love's in Sight!",tv,"Family, Romance",2021,tt15548244,7.4,146,JP
"I'm the Villainess, So I'm Taming the Final Boss",tv,"Animation, Comedy, Fantasy",2022,tt15533960,6.8,1065,JP
,tv,"Documentary, Reality",2019,,,,US
"Red Election",tv,Thriller,2021,tt13696808,6.4,1417,US
,tv,Crime,2002,,,,JP
"Death to Snow White",tv,"Drama, Mystery, Thriller",2024,tt33131043,8,556,US
"Ancient Girl's Frame",tv,"Action, Adventure, Animation",2021,tt23866132,5.3,7,JP
"Poorly Drawn Lines",tv,"Animation, Comedy",2021,tt15709068,7.7,329,US
,tv,Animation,1983,,,,JP
"El Comandante Fort",tv,"Documentary, Drama",2023,tt21412044,5.4,141,US
"The Patient",tv,"Drama, Mystery, Thriller",2022,tt15574312,7,32951,US
,tv,,2021,,,,JP
,tv,"Comedy, Drama",2021,,,,JP
Grid,tv,"Action, Mystery, Sci-Fi",2022,tt18265192,6.4,990,US
"Kiss Sixth Sense",tv,"Comedy, Fantasy, Romance",2022,tt20235634,7.2,1112,US
"Guilty Flag",tv,"Crime, Drama, Thriller",2021,tt16252490,6.8,62,JP
,tv,Drama,2021,,,,JP
,tv,Comedy,2021,,,,JP
"Club Activities, So What?",tv,Sport,2018,tt9629148,,,JP
,tv,"Action & Adventure, Comedy",2021,,,,JP
"Dragons: The Nine Realms",tv,"Action, Adventure, Animation",2021,tt15758116,5.3,1043,US
Blackout,tv,"Drama, Thriller",2021,tt11470588,6.3,1399,JP
,tv,,2019,,,,JP
,tv,Drama,2021,,,,JP
,tv,Drama,2020,,,,JP
Avalanche,tv,Drama,2021,tt17044374,7.7,56,JP
"Why Her",tv,"Drama, Mystery, Romance",2022,tt20852668,7.6,1331,US
"I'm Quitting Heroing",tv,"Action, Adventure, Animation",2022,tt15723722,6.6,1405,"JP, US"
"Rinko-san wa shitemitai",tv,Romance,2021,tt15831282,7.4,170,JP
Bedlam,tv,Documentary,2013,tt3322274,8.7,13,JP
,tv,,2021,,,,US
,tv,"Drama, Sci-Fi & Fantasy",2020,,,,JP
,tv,Reality,2021,,,,US
Connect,tv,"Crime, Drama, Fantasy",2022,tt22002370,6.5,2143,US
"Arknights: Prelude to Dawn",tv,"Action, Adventure, Animation",2022,tt22443832,6,322,JP
Medium,tv,"Crime, Drama, Mystery",2021,tt31464945,6.4,9,JP
Dalgliesh,tv,"Crime, Drama, Mystery",2021,tt13430420,7.6,6307,JP
"Shine Post",tv,"Animation, Music",2022,tt15783416,7.7,61,JP
"Birdie Wing: Golf Girls' Story",tv,"Animation, Sport",2022,tt15789088,6.9,252,JP
"Summoned to Another World for a Second Time",tv,"Action, Adventure, Animation",2023,tt27391405,5.4,522,JP
"Triple Digit Flip",tv,Reality-TV,2021,tt15619042,7.5,43,US
"Saki Achiga-hen episode of side-A",tv,Drama,2017,tt7698428,8,8,JP
Irodorimidori,tv,"Animation, Music, Musical",2022,tt15830626,5.2,20,JP
"Love Game",tv,Drama,2009,tt1435127,6.4,12,JP
"Susah Sinyal: The Series",tv,"Comedy, Drama",2021,tt14011910,7.7,5053,US
,tv,"Animation, Comedy",2022,,,,JP
"Technoroid: Overmind",tv,"Animation, Music, Mystery",2023,tt15893716,5.5,39,JP
"Outrun by Running Man",tv,Game-Show,2021,tt16048024,7.4,36,US
"Call of the Night",tv,"Animation, Comedy, Fantasy",2022,tt15975122,7.4,3783,JP
"My Beautiful Man",tv,Drama,2021,tt16259218,7.7,2038,JP
"Ya Boy Kongming!",tv,"Animation, Comedy, Drama",2022,tt15978212,7.5,1203,"JP, US"
"Koshoku Robot",tv,Comedy,2017,tt7009970,,,JP
Kindred,tv,"Drama, Fantasy, Mystery",2022,tt14376190,7.4,4724,US
"Malevolent Spirits: Mononogatari",tv,"Action, Animation, Fantasy",2023,tt26140070,6.7,311,JP
"City of Angels, City of Death",tv,"Crime, Documentary",2021,tt16113748,7.8,946,US
"Chained Soldier",tv,"Action, Animation, Fantasy",2024,tt16156736,6.2,1279,JP
"The Toys That Built America",tv,Documentary,2021,tt14357568,7.8,332,US
,tv,,2021,,,,JP
"Skip and Loafer",tv,"Animation, Comedy, Drama",2023,tt16156718,7.9,2039,JP
,tv,Drama,2021,,,,JP
,tv,,,,,,US
"Build It Bigger: Rebuilding Greensburg",tv,Documentary,2008,tt1332147,,,US
,tv,,2021,,,,JP
"Kamiki Ryunosuke's Shooting Holidays",tv,Comedy,2022,tt16223762,8.2,17,JP
"Patissier & Mademoiselle",tv,"Comedy, Drama, Romance",2022,tt15761638,6.1,9,JP
"Run the Burbs",tv,Comedy,2022,tt14456760,6.1,915,US
"Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs",tv,"Animation, Comedy, Fantasy",2022,tt16255458,7.3,2050,JP
"The Baby Killer Conspiracy",tv,Documentary,2021,tt16161542,6.3,44,US
,tv,Reality,2021,,,,US
"Love Me",tv,"Drama, Romance",2021,tt15233564,7.5,2744,US
"Ninjala the Animation",tv,"Action, Adventure, Animation",2022,tt17163876,7.6,26,JP
"My Lucky Star",tv,"Comedy, Fantasy, Romance",2003,tt0380069,5.8,563,JP
"Farmhouse Facelift",tv,Reality-TV,2021,tt14170710,8.1,130,US
"Lost Car Rescue",tv,Documentary,2022,tt17716878,7.1,110,US
"Muchaburi!: Watashi ga shachou ni narunante",tv,Drama,2022,tt16274660,6.5,16,JP
,tv,,2010,,,,JP
"#Izakaya Shinkansen",tv,Drama,2021,tt16868682,7.1,22,JP
"Migi & Dali",tv,"Animation, Mystery",2023,tt29371814,7.2,507,JP
"The Toys That Built America: Snack Sized",tv,Documentary,2021,tt17519954,7.2,14,US
"Doctor White",tv,Drama,2022,tt17336482,6.9,66,JP
"Duty and Revenge",tv,"Adventure, Drama, Mystery",2022,tt16274614,6.7,9,JP
Mechamato,tv,"Action, Adventure, Animation",2021,tt24215446,7,126,JP
"Big Food Bucket List",tv,Reality-TV,2019,tt10124256,7.6,37,US
"Endo and Kobayashi Live! The Latest on Tsundere Villainess Lieselotte",tv,"Animation, Comedy, Fantasy",2023,tt25721166,6.4,323,JP
"Time Switch",tv,"Drama, Fantasy",2023,tt15523440,5.2,151,US
,tv,"Crime, Documentary",2021,,,,US
"This Is Going to Hurt",tv,"Biography, Comedy, Drama",2022,tt8681148,8.4,19576,JP
"Rules of the Game",tv,Thriller,2022,tt14466362,6.3,2213,US
"Lycoris Recoil",tv,"Action, Animation, Comedy",2022,tt16755706,7.6,3329,JP
"Taking the Stand",tv,Crime,2022,tt17519728,8.1,92,US
"The Kardashians",tv,Reality-TV,2022,tt15791630,4.5,5352,US
"Urusei yatsura",tv,"Action, Adventure, Animation",2022,tt16764368,7,760,JP
"The Angel Next Door Spoils Me Rotten",tv,"Animation, Comedy, Drama",2023,tt19064770,7.6,3279,JP
"Ugliest House in America",tv,Reality-TV,2022,tt16738756,7.5,548,US
,tv,Drama,2022,,,,JP
"Murder Under the Friday Night Lights",tv,"Crime, Documentary",2022,tt16527056,7.1,181,US
"Woori the Virgin",tv,"Comedy, Romance",2022,tt20227130,5.3,362,US
Teppen-!!!!!!!!!!!!!!!,tv,"Animation, Comedy",2022,tt18939874,5.7,41,JP
,tv,,2021,,,,US
,tv,,2022,,,,JP
,tv,"Mystery, Drama",2022,,,,JP
"Handyman Fellow Jellyfish",tv,Mystery,2022,tt16959994,5.7,8,JP
"Blippi Wonders",tv,"Animation, Family",2021,tt19315934,4.5,78,US
,tv,Comedy,2022,,,,JP
"The Sealer",tv,"Action, Drama, Fantasy",2022,tt20413902,7,25,JP
"Jinxed at First",tv,"Comedy, Fantasy, Mystery",2022,tt21081006,6.3,410,US
"Big Mouth",tv,"Action, Crime, Drama",2022,tt21195490,7.8,7152,US
"Link: Eat, Love, Kill",tv,"Crime, Drama, Fantasy",2022,tt20869584,7.3,1847,US
,tv,"Animation, Comedy",2022,,,,JP
Sherwood,tv,"Crime, Drama, Mystery",2022,tt13994572,7.4,11558,JP
"BTK: Confession of a Serial Killer",tv,"Crime, Documentary",2022,tt16303776,7,361,US
Reboot,tv,Comedy,2022,tt15180134,7.4,9743,US
,tv,Mystery,2022,,,,JP
,tv,"Drama, Mystery",2022,,,,JP
"Señorita 89",tv,"Drama, Thriller",2022,tt16589104,7.3,382,JP
"Sweat and Soap",tv,"Comedy, Romance",2022,tt18341518,6.8,71,JP
Liar,tv,Drama,2022,tt17415474,6.5,42,JP
"Gordita Chronicles",tv,"Comedy, Family",2022,tt11987198,7.5,952,US
"Secrets of Playboy",tv,Documentary,2022,tt15250706,6.8,1790,US
"Handyman Saitou in another world",tv,"Adventure, Animation, Comedy",2023,tt21844644,6.9,1064,JP
"Kaina of the Great Snow Sea",tv,"Adventure, Animation, Fantasy",2023,tt17221100,6.5,262,JP
"Gods' Games We Play",tv,"Animation, Comedy, Drama",2024,tt31860621,5.7,430,JP
"Alice Gear Aegis Expansion",tv,Animation,2023,tt27417791,4.3,21,JP
Virgin,tv,"Drama, Thriller",2022,tt14760100,6.2,99,US
Shoutai,tv,Drama,2022,tt16297296,6.4,67,JP
,tv,"Drama, Mystery",2022,,,,JP
,tv,Drama,2022,,,,JP
"Delicious Party Pretty Cure",tv,"Action, Adventure, Animation",2022,tt18246604,6.5,68,JP
"Lucifer and Biscuit Hammer",tv,"Action, Adventure, Animation",2022,tt12105800,5.3,208,"JP, US"
"The Chelsea Detective",tv,"Crime, Mystery, Thriller",2022,tt14321914,7.4,6168,JP
"Tales of Luminaria the Fateful Crossroad",tv,"Action, Animation, Fantasy",2022,tt15680762,5.8,34,JP
"Fleishman Is in Trouble",tv,Drama,2022,tt11527058,7.7,18009,US
Hiru,tv,"Action, Crime, Drama",2022,tt19722916,6.6,41,JP
"Bibliophile Princess",tv,"Animation, Drama, Romance",2022,tt17501150,6.4,261,JP
"The Reincarnation of the Strongest Exorcist in Another World",tv,"Action, Adventure, Animation",2023,tt25809288,7,1635,JP
,tv,,1997,,,,JP
"Kizazi Moto: Generation Fire",tv,"Action, Adventure, Animation",2023,tt14866860,6.9,624,US
"The Fire Hunter",tv,"Adventure, Animation, Drama",2023,tt21912036,5.9,208,JP
"Love Off the Grid",tv,"Reality-TV, Romance",2022,tt17079996,6.2,206,US
Crossfire,tv,"Crime, Drama, Thriller",2022,tt15156212,5.8,2866,JP
"Life & Beth",tv,"Comedy, Drama",2022,tt10731032,6.7,9963,US
"Rabbit Hole",tv,"Action, Drama, Thriller",2023,tt5822112,7.4,22134,JP
"Swimming with Sharks",tv,"Drama, Thriller",2022,tt11343686,6.4,2248,JP
"The Ignorant Angels",tv,"Drama, Romance",2022,tt14350234,7.4,1342,US
"Our Only Chance",tv,"Drama, Musical",2022,tt17564828,5.9,467,US
Onipan!,tv,"Animation, Comedy",2022,tt18634390,6.2,29,JP
"This England",tv,"Biography, Drama, History",2022,tt12594678,6.7,1841,JP
"Secrets of the Elephants",tv,"Adventure, Documentary",2023,tt26351129,8.2,548,US
Photographer,tv,Documentary,2024,tt29538806,7.9,253,US
"1000-lb Best Friends",tv,Reality-TV,2022,tt16967326,5.7,234,US
"Gold Rush: Parker's Trail",tv,Reality-TV,2017,tt6639066,6.9,732,US
"Extreme Hearts",tv,"Animation, Music, Sport",2022,tt18183882,6.3,57,JP
"The Golden Spoon",tv,"Drama, Fantasy, Mystery",2022,tt22248234,7.5,1519,US
