title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Teenage Mutant Ninja Turtles: Mutant Mayhem",movie,"Action, Adventure, Animation",2023,tt8589698,7.2,70734,"HK, ID, MY, PH, SG, TH, TW"
"Tokyo Twilight",movie,Drama,1957,tt0051093,8.1,5217,US
"Jojo Rabbit",movie,"Comedy, Drama, War",2019,tt2584384,7.9,457877,"DK, FI, NO, SE"
"An Autumn Afternoon",movie,Drama,1962,tt0056444,8,11161,US
"Early Summer",movie,"Comedy, Drama, Romance",1951,tt0043313,8.1,9987,US
Totem,movie,Drama,2023,tt26315142,7,3520,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
Boyhood,movie,Drama,2014,tt1065073,7.9,372759,"HK, ID, MY, PH, SG, TH, TW"
"Furiosa: A Mad Max Saga",movie,"Action, Adventure, Sci-Fi",2024,tt12037194,7.5,253212,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HK, HN, HR, HU, ID, JM, LC, MD, ME, MK, MX, MY, NI, NL, NO, PA, PE, PH, PL, PT, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
"World War Z",movie,"Action, Adventure, Horror",2013,tt0816711,7,742881,"AD, ES"
"Roadrunner: A Film About Anthony Bourdain",movie,Documentary,2021,tt14512538,7.7,10751,US
"Dear Rider: The Jake Burton Story",movie,"Documentary, Sport",2021,tt15390756,7.7,346,"AR, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, US, UY, VE"
"Bad Boys: Ride or Die",movie,"Action, Adventure, Comedy",2024,tt4919268,6.5,89468,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PY, RO, RS, SI, SK, SV, TC, TT, UY, VE"
Navalny,movie,"Biography, Documentary",2022,tt17041964,7.7,31117,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HK, HN, HR, HU, ID, JM, LC, MD, ME, MK, MX, MY, NI, NL, NO, PA, PE, PH, PL, PT, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
"Madagascar 3: Europe's Most Wanted",movie,"Adventure, Animation, Comedy",2012,tt1277953,6.8,204548,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"Sometimes I Think About Dying",movie,"Comedy, Drama, Romance",2023,tt16431966,6.5,5343,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"Baby Driver",movie,"Action, Crime, Drama",2017,tt3890160,7.5,637361,"AD, ES, PT"
"The Wolf of Wall Street",movie,"Biography, Comedy, Crime",2013,tt0993846,8.2,1648723,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Nope,movie,"Horror, Mystery, Sci-Fi",2022,tt10954984,6.8,291303,"BA, BG, CZ, HR, HU, MD, ME, MK, RO, RS, SI, SK"
"Midnight in the Switchgrass",movie,"Crime, Mystery, Thriller",2021,tt11656220,4.6,10534,"FR, MC, PL"
Hellraiser,movie,"Horror, Mystery, Thriller",2022,tt0887261,5.9,51336,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"The Swamp",movie,Documentary,2020,tt12762002,6.6,778,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HK, HN, HR, HU, ID, JM, LC, MD, ME, MK, MX, MY, NI, NL, NO, PA, PE, PH, PL, PT, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
"15 Minutes of Shame",movie,Documentary,2021,tt11188206,6.8,1017,"AD, DK, ES, FI, NL, NO, PT, SE, US"
"Cash Out",movie,Action,2024,tt24131288,4.8,2578,"HK, ID, MY, PH, SG, TH, TW"
"Superman II: The Richard Donner Cut",movie,"Action, Adventure, Romance",2006,tt0839995,7.6,19791,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Finding the Way Home",movie,Documentary,2019,tt10720568,7.4,89,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, GT, GY, HK, HN, HR, HU, ID, JM, LC, MD, ME, MK, MX, MY, NI, PA, PE, PH, PL, PT, PY, RO, RS, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
"The Soul of America",movie,Documentary,2020,tt12944564,7.3,555,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HK, HN, HR, HU, ID, JM, LC, MD, ME, MK, MX, MY, NI, NO, PA, PE, PH, PL, PT, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
BlackBerry,movie,"Biography, Comedy, Drama",2023,tt21867434,7.3,53083,"HK, ID, MY, PH, SG, TH, TW"
"The Perfect Weapon",movie,Documentary,2020,tt11354168,7.2,1196,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HK, HN, HR, HU, ID, JM, LC, MD, ME, MK, MX, MY, NI, NL, NO, PA, PE, PH, PL, PT, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
"Showbiz Kids",movie,Documentary,2020,tt3197274,7,2095,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HK, HN, HR, HU, ID, JM, LC, MD, ME, MK, MX, MY, NI, NL, NO, PA, PE, PH, PL, PT, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
Drive,movie,"Action, Drama",2011,tt0780504,7.8,725259,"DK, FI, FR, MC, NO, SE"
"Spider-Man: Across the Spider-Verse",movie,"Action, Adventure, Animation",2023,tt9362722,8.5,428422,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Barbie,movie,"Adventure, Comedy, Fantasy",2023,tt1517268,6.8,585404,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HK, HN, HR, HU, ID, JM, LC, MC, MD, ME, MK, MX, MY, NI, NL, NO, PA, PE, PH, PL, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
"The Black Phone",movie,"Horror, Mystery, Thriller",2021,tt7144666,6.9,218584,"BA, BG, CZ, HR, HU, MD, ME, MK, RO, RS, SI, SK"
Kooky,movie,"Animation, Comedy, Family",2010,tt1630603,7.2,1292,"CZ, SK"
"Modern Father's Diary",movie,Comedy,2021,tt12621548,5.8,247,"CZ, SK"
"The Father",movie,"Drama, Mystery",2020,tt10272386,8.2,206104,"AD, ES"
Beast,movie,"Action, Adventure, Drama",2022,tt13223398,5.6,45155,"BA, BG, CZ, HR, HU, MD, ME, MK, RO, RS, SI, SK"
"The Conjuring 2",movie,"Horror, Mystery, Thriller",2016,tt3065204,7.3,312891,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, FI, FR, GT, GY, HK, HN, ID, JM, LC, MC, MX, MY, NI, NL, NO, PA, PE, PH, PT, PY, SE, SG, SV, TC, TH, TT, TW, UY, VE"
"Where the Crawdads Sing",movie,"Drama, Mystery, Romance",2022,tt9411972,7.2,141136,NL
"The Accountant",movie,"Action, Crime, Drama",2016,tt2140479,7.3,334134,"AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, FI, FR, GT, GY, HK, HN, ID, JM, LC, MC, MX, MY, NI, NL, NO, PA, PE, PH, PT, PY, SE, SG, SV, TC, TH, TT, TW, US, UY, VE"
"Miss Peregrine's Home for Peculiar Children",movie,"Adventure, Drama, Family",2016,tt1935859,6.7,197165,"DK, FI, NO, SE, US"
"Sweet Dreams",movie,Drama,2023,tt13110998,6.5,1244,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"The Great Escaper",movie,"Biography, Drama, War",2023,tt14124080,7,7694,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"Lassie - A New Adventure",movie,"Action, Drama, Family",2023,tt23023256,5.5,299,"DK, FI, NO, SE"
"Arthur the King",movie,"Adventure, Drama, Sport",2024,tt10720352,7,31521,"BA, BG, CZ, HR, HU, MD, ME, MK, RO, RS, SI, SK"
"Transformers: Rise of the Beasts",movie,"Action, Adventure, Sci-Fi",2023,tt5090568,6,116777,"HK, ID, MY, PH, SG, TH, TW"
"Call Jane",movie,"Drama, History",2022,tt7461272,6.5,6698,PL
Demolition,movie,"Comedy, Drama",2015,tt1172049,7,118692,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"The Equalizer",movie,"Action, Crime, Thriller",2014,tt0455944,7.3,436915,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PY, RO, RS, SI, SK, SV, TC, TT, UY, VE"
"Dr. Bird's Advice for Sad Poets",movie,"Comedy, Drama, Mystery",2021,tt3301314,6,1035,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Arrival,movie,"Drama, Mystery, Sci-Fi",2016,tt2543164,7.9,800780,"AD, BA, BE, BG, CZ, ES, FR, HR, HU, MC, MD, ME, MK, PL, RO, RS, SI, SK"
"Live by Night",movie,"Action, Crime, Drama",2016,tt2361317,6.4,60624,"AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, FR, GT, GY, HN, JM, LC, MC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Bleed for This",movie,"Biography, Drama, Sport",2016,tt1620935,6.8,31753,US
"The Purge: Election Year",movie,"Action, Horror, Sci-Fi",2016,tt4094724,6,113793,"AG, AR, BB, BO, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Central Intelligence",movie,"Action, Comedy, Crime",2016,tt1489889,6.3,221912,"HK, ID, MY, PH, SG, TH, TW"
R.I.P.D.,movie,"Action, Adventure, Comedy",2013,tt0790736,5.6,146918,"AG, AR, BB, BO, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Crazy, Stupid, Love.",movie,"Comedy, Drama, Romance",2011,tt1570728,7.4,582244,"AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, FR, GT, GY, HK, HN, HR, HU, ID, JM, LC, MC, MD, ME, MK, MX, MY, NI, NO, PA, PE, PH, PL, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TT, TW, UY, VE"
"Bel Canto",movie,"Drama, Music, Romance",2018,tt6046314,5.5,3864,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
MI-5,movie,"Action, Drama, Thriller",2015,tt3321300,6.2,24281,"FR, MC"
"Civil War",movie,"Action, Adventure, Thriller",2024,tt17279496,7,211104,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HK, HN, ID, JM, LC, MX, MY, NI, PA, PE, PH, PY, SG, SV, TC, TH, TT, TW, US, UY, VE"
"Ali & Cavett: The Tale of the Tapes",movie,"Documentary, Sport, Talk-Show",2018,tt7847324,7.3,364,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HK, HN, HR, HU, ID, JM, LC, MC, MD, ME, MK, MX, MY, NI, NL, NO, PA, PE, PH, PL, PT, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
"The Scheme",movie,"Crime, Documentary",2020,tt11916278,7.1,916,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, GT, GY, HK, HN, ID, JM, LC, MX, MY, NI, NO, PA, PE, PH, PT, PY, SE, SG, SV, TC, TH, TT, TW, US, UY, VE"
"The Farewell",movie,"Comedy, Drama",2019,tt8637428,7.5,73062,"DK, FI, NO, SE, US"
"Venom: Let There Be Carnage",movie,"Action, Sci-Fi, Thriller",2021,tt7097896,5.9,279416,"AD, ES, PT"
"The Exorcism of Roland Doe",movie,"Documentary, Drama, Fantasy",2020,tt13183218,6.3,221,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Fear of Rain",movie,"Drama, Horror, Mystery",2021,tt10037014,5.9,10274,"DK, FI, NO, PL, SE"
"Batman and Superman: Battle of the Super Sons",movie,"Action, Animation, Sci-Fi",2022,tt21197740,6.8,5783,US
"The Croods",movie,"Adventure, Animation, Comedy",2013,tt0481499,7.1,238684,"AG, AR, BB, BO, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"The Change-Up",movie,"Comedy, Fantasy",2011,tt1488555,6.3,199627,"AG, AR, BB, BO, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Man of Steel",movie,"Action, Adventure, Sci-Fi",2013,tt0770828,7.1,826606,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, FR, GT, GY, HK, HN, ID, JM, LC, MC, MX, MY, NI, PA, PE, PH, PT, PY, SG, SV, TC, TH, TT, TW, US, UY, VE"
"Wartorn: 1861-2010",movie,"Documentary, War",2010,tt1754858,7.7,607,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HK, HN, HR, HU, ID, JM, LC, MD, ME, MK, MX, MY, NI, NL, NO, PA, PE, PH, PL, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
"Red Riding Hood",movie,"Fantasy, Horror, Mystery",2011,tt1486185,5.4,117093,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, NL, PA, PE, PY, SV, TC, TT, UY, VE"
"Bad Moon",movie,"Horror, Thriller",1996,tt0115610,5.8,8783,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"The Roommate",movie,"Drama, Horror, Thriller",2011,tt1265990,4.8,42201,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"A Turtle's Tale: Sammy's Adventures",movie,"Adventure, Animation, Family",2010,tt1230204,6,8384,"FR, MC"
"Stuart: A Life Backwards",movie,Drama,2007,tt0853153,7.6,14742,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HK, HN, HR, HU, ID, JM, LC, MC, MD, ME, MK, MX, MY, NI, NL, NO, PA, PE, PH, PL, PT, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
Tyson,movie,"Biography, Drama, Sport",1995,tt0114759,6.2,2649,"AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, FR, GT, GY, HK, HN, HR, HU, ID, JM, LC, MC, MD, ME, MK, MX, MY, NI, NL, PA, PE, PH, PL, PY, RO, RS, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
"I'm All Good",movie,Comedy,2008,tt1288494,6.4,449,"CZ, SK"
"Con Man",movie,Documentary,2003,tt0353316,6,153,"DK, FI, NO, SE"
Hop,movie,"Adventure, Animation, Comedy",2011,tt1411704,5.4,38225,"HK, ID, MY, PH, SG, TH, TW"
Hanna,movie,"Action, Adventure, Drama",2011,tt0993842,6.7,209457,"FR, MC"
Flypaper,movie,"Comedy, Crime",1999,tt0132165,5.2,872,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, GY, HK, HN, HR, HU, ID, JM, LC, MD, ME, MK, MX, MY, NI, PA, PE, PH, PL, PY, RO, RS, SG, SI, SK, SV, TC, TH, TT, TW, UY, VE"
"Friends with Benefits",movie,"Comedy, Romance",2011,tt1632708,6.5,404383,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HK, HN, ID, JM, LC, MX, MY, NI, PA, PE, PH, PY, SG, SV, TC, TH, TT, TW, UY, VE"
"Just Go with It",movie,"Comedy, Romance",2011,tt1564367,6.4,273863,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PL, PY, SV, TC, TT, UY, VE"
"The Twilight Saga: Breaking Dawn - Part 1",movie,"Adventure, Drama, Fantasy",2011,tt1324999,4.9,259975,"DK, FI, NO, SE"
"The Twilight Saga: Breaking Dawn - Part 2",movie,"Adventure, Drama, Fantasy",2012,tt1673434,5.6,268664,"DK, FI, NO, SE"
"Arthur Christmas",movie,"Adventure, Animation, Comedy",2011,tt1430607,7.1,69976,"BA, BE, BG, CZ, FR, HR, HU, MC, MD, ME, MK, PL, RO, RS, SI, SK"
"Open Season 3",movie,"Adventure, Animation, Comedy",2010,tt1646926,5,13822,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Horrible Bosses",movie,"Comedy, Crime",2011,tt1499658,6.9,476108,"AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, FR, GT, GY, HN, JM, LC, MC, MX, NI, PA, PE, PT, PY, SV, TC, TT, UY, VE"
"The Secret World of Arrietty",movie,"Adventure, Animation, Drama",2010,tt1568921,7.6,108857,US
Limitless,movie,"Sci-Fi, Thriller",2011,tt1219289,7.4,623652,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, FR, GT, GY, HN, JM, LC, MC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Romantics Anonymous",movie,"Comedy, Romance",2010,tt1565958,6.8,12203,"FR, MC"
"Cedar Rapids",movie,Comedy,2011,tt1477837,6.3,40116,US
"Wide Awake",movie,Documentary,2006,tt0492502,6.6,654,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, GT, GY, HK, HN, HR, HU, ID, JM, LC, MD, ME, MK, MX, MY, NI, PA, PE, PH, PL, PY, RO, RS, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
"The Three Musketeers",movie,"Action, Adventure, Fantasy",2011,tt1509767,5.7,113311,US
Mariages!,movie,"Comedy, Drama",2004,tt0388242,5.6,1218,"FR, MC"
"Cast a Deadly Spell",movie,"Comedy, Fantasy, Horror",1991,tt0101550,6.4,5170,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HK, HN, HR, HU, ID, JM, LC, MD, ME, MK, MX, MY, NI, NL, NO, PA, PE, PH, PL, PT, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
"Golden Chicken",movie,"Comedy, Drama",2002,tt0354593,7.1,1052,"ID, MY, PH, SG, TH"
"300: Rise of an Empire",movie,"Action, Drama",2014,tt1253863,6.2,321198,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, FR, GT, GY, HK, HN, ID, JM, LC, MC, MX, MY, NI, PA, PE, PH, PT, PY, SG, SV, TC, TH, TT, TW, UY, VE"
WebSiteStory,movie,"Action, Drama",2010,tt1650461,6,669,"MD, RO"
"Shoulder Arms",movie,"Comedy, Short, War",1918,tt0009611,7.3,7599,US
"Co-ed Call Girl",movie,Drama,1996,tt0115917,4.5,579,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PY, RO, RS, SI, SK, SV, TC, TT, UY, VE"
"Star Trek Into Darkness",movie,"Action, Adventure, Sci-Fi",2013,tt1408101,7.7,501746,"DK, FI, NO, SE"
"All Aboard! Rosie's Family Cruise",movie,Documentary,2006,tt0421270,6.6,312,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PY, RO, RS, SI, SK, SV, TC, TT, UY, VE"
"Citizen Havel",movie,Documentary,2008,tt0843329,7.8,499,"CZ, SK"
"April Captains",movie,"Drama, History, War",2000,tt0120626,7.1,3482,PT
"A Crime in Paradise",movie,Comedy,2001,tt0245530,6.5,2046,"FR, MC"
"Identity Card",movie,"Comedy, Drama",2010,tt1773000,7.6,1253,"CZ, SK"
Bridesmaids,movie,Comedy,2011,tt1478338,6.8,314802,"AG, AR, BA, BB, BG, BO, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, GY, HK, HN, HR, HU, ID, JM, LC, MD, ME, MK, MX, MY, NI, PA, PE, PH, PL, PY, RO, RS, SG, SI, SK, SV, TC, TH, TT, TW, UY, VE"
"The World According to Ion B.",movie,Documentary,2009,tt1683890,8,450,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
Blitz,movie,"Action, Adventure, Crime",2011,tt1297919,6.1,93068,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Nejvetsi z Cechu",movie,Comedy,2010,tt2180481,6.5,55,"CZ, SK"
"Triumph of the Spirit",movie,"Biography, Drama, History",1989,tt0098513,6.8,2905,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"The Cherokee Kid",movie,"Comedy, Western",1996,tt0115875,6,1822,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HK, HN, HR, HU, ID, JM, LC, MD, ME, MK, MX, MY, NI, NL, NO, PA, PE, PH, PL, PT, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TT, TW, UY, VE"
"Spy Kids 4: All the Time in the World",movie,"Action, Adventure, Comedy",2011,tt1517489,3.6,29176,US
"Mission: Impossible - Ghost Protocol",movie,"Action, Adventure, Thriller",2011,tt1229238,7.4,537728,"AD, DK, ES, FI, NO, PT, SE"
"Life Support",movie,Drama,2007,tt0808348,6.7,1345,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, GT, GY, HK, HN, HR, HU, ID, JM, LC, MD, ME, MK, MX, MY, NI, PA, PE, PH, PL, PY, RO, RS, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
"All-Star Superman",movie,"Action, Adventure, Animation",2011,tt1699114,6.8,17157,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HK, HN, ID, JM, LC, MX, MY, NI, PA, PE, PH, PY, SG, SV, TC, TH, TT, TW, UY, VE"
"The Sunset Limited",movie,Drama,2011,tt1510938,7.3,32480,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HK, HN, HR, HU, ID, JM, LC, MC, MD, ME, MK, MX, MY, NI, NL, NO, PA, PE, PH, PL, PT, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
"The Hobbit: The Desolation of Smaug",movie,"Adventure, Fantasy",2013,tt1170358,7.8,723761,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK, US"
"Wrath of the Titans",movie,"Action, Adventure, Fantasy",2012,tt1646987,5.7,198135,"AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, FR, GT, GY, HK, HN, ID, JM, LC, MC, MX, MY, NI, PA, PE, PH, PT, PY, SG, SV, TC, TH, TT, TW, UY, VE"
"Project X",movie,Comedy,2012,tt1636826,6.7,241479,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Häxan,movie,"Documentary, Fantasy, Horror",1922,tt0013257,7.6,17617,US
"Area 51",movie,"Horror, Mystery, Sci-Fi",2015,tt1519461,4.3,15436,"HK, ID, MY, PH, SG, TH, TW"
"My Piece of the Pie",movie,"Comedy, Drama",2011,tt1641624,5.8,2388,"FR, MC"
"Johnny English Reborn",movie,"Action, Adventure, Comedy",2011,tt1634122,6.3,144060,"FR, MC"
"Confessions of a Brazilian Call Girl",movie,"Biography, Drama",2011,tt1587828,6.2,8251,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"The Swamp",movie,"Comedy, Drama",2001,tt0240419,7,8297,US
Senna,movie,"Biography, Documentary, Sport",2010,tt1424432,8.5,79440,"AD, BA, BG, CZ, DK, ES, FI, HR, HU, MD, ME, MK, NO, PL, PT, RO, RS, SE, SI, SK"
"Sherlock Holmes: A Game of Shadows",movie,"Action, Adventure, Mystery",2011,tt1515091,7.4,488762,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, FR, GT, GY, HN, JM, LC, MC, MX, NI, PA, PE, PT, PY, SV, TC, TT, UY, VE"
"Snow White and the Huntsman",movie,"Action, Adventure, Drama",2012,tt1735898,6.1,307043,"AG, AR, BB, BO, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HK, HN, ID, JM, LC, MX, MY, NI, PA, PE, PH, PY, SG, SV, TC, TH, TT, TW, UY, VE"
"Tower Heist",movie,"Action, Comedy, Crime",2011,tt0471042,6.2,153324,"AG, AR, BB, BO, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HK, HN, ID, JM, LC, MX, MY, NI, PA, PE, PH, PY, SG, SV, TC, TH, TT, TW, UY, VE"
